UserID,OrderID,OrderDate,PropertyID,ProductID,Quantity
933,1580,20-08-2015,17,65,1
533,1581,20-08-2015,20,37,2
1399,1582,20-08-2015,17,85,2
615,1583,20-08-2015,6,13,1
558,1584,20-08-2015,20,69,1
145,1585,20-08-2015,6,78,2
1199,1586,20-08-2015,19,88,2
1094,1587,20-08-2015,20,82,3
106,1588,20-08-2015,10,88,1
725,1589,21-08-2015,13,51,1
534,1590,21-08-2015,17,93,1
263,1591,21-08-2015,12,69,1
238,1592,21-08-2015,8,50,3
676,1593,21-08-2015,11,45,1
1405,1594,21-08-2015,8,77,1
845,1595,22-08-2015,9,42,3
698,1596,22-08-2015,14,88,2
132,1597,22-08-2015,6,44,3
874,1598,22-08-2015,17,41,3
1455,1599,22-08-2015,11,90,2
926,1600,22-08-2015,11,61,2
929,1601,23-08-2015,19,8,2
1308,1602,23-08-2015,8,26,2
1379,1603,23-08-2015,5,85,3
85,1604,23-08-2015,15,23,1
1051,1605,23-08-2015,1,73,1
663,1606,23-08-2015,19,6,2
267,1607,23-08-2015,20,78,3
360,1608,23-08-2015,13,21,1
1408,1609,23-08-2015,19,81,2
1182,1610,23-08-2015,13,23,1
196,1611,24-08-2015,7,81,2
949,1612,24-08-2015,4,64,3
1306,1613,24-08-2015,14,78,3
4,1614,24-08-2015,17,34,1
986,1615,24-08-2015,13,68,3
1419,1616,24-08-2015,15,14,2
366,1617,24-08-2015,16,53,3
1373,1618,25-08-2015,14,33,2
386,1619,25-08-2015,2,89,1
1128,1620,25-08-2015,11,82,1
457,1621,25-08-2015,1,14,3
1237,1622,25-08-2015,11,36,2
660,1623,25-08-2015,3,5,3
870,1624,25-08-2015,8,32,2
593,1625,25-08-2015,17,17,2
912,1626,25-08-2015,15,49,1
1347,1627,25-08-2015,3,45,3
401,1628,26-08-2015,20,20,3
605,1629,26-08-2015,7,92,3
1388,1630,26-08-2015,1,24,2
174,1631,26-08-2015,2,42,3
831,1632,26-08-2015,3,21,1
1365,1633,26-08-2015,10,20,1
882,1634,26-08-2015,6,24,2
962,1635,26-08-2015,2,40,2
1450,1636,26-08-2015,8,53,1
326,1637,27-08-2015,14,55,3
358,1638,27-08-2015,9,18,3
663,1639,27-08-2015,5,75,1
60,1640,27-08-2015,5,53,2
709,1641,27-08-2015,5,36,1
1048,1642,27-08-2015,10,85,2
1336,1643,28-08-2015,1,48,2
759,1644,29-08-2015,8,10,3
1379,1645,29-08-2015,1,20,1
398,1646,30-08-2015,1,30,2
769,1647,30-08-2015,2,82,2
766,1648,30-08-2015,15,30,1
240,1649,30-08-2015,15,64,2
136,1650,30-08-2015,17,2,1
1182,1651,30-08-2015,16,1,3
1227,1652,30-08-2015,14,57,2
784,1653,30-08-2015,2,79,2
136,1654,30-08-2015,18,34,3
162,1655,30-08-2015,17,70,2
1328,1656,31-08-2015,4,1,1
1026,1657,31-08-2015,8,23,2
365,1658,31-08-2015,15,84,2
447,1659,31-08-2015,4,21,1
1160,1660,31-08-2015,2,71,3
643,1661,01-09-2015,15,68,2
118,1662,01-09-2015,15,71,2
535,1663,01-09-2015,17,6,1
1387,1664,01-09-2015,19,68,3
527,1665,01-09-2015,10,85,2
839,1666,02-09-2015,5,84,2
838,1667,02-09-2015,14,86,2
423,1668,02-09-2015,9,26,1
651,1669,02-09-2015,20,64,2
804,1670,02-09-2015,4,25,2
37,1671,02-09-2015,20,84,2
907,1672,02-09-2015,9,50,2
561,1673,02-09-2015,19,19,1
1061,1674,02-09-2015,18,2,3
363,1675,02-09-2015,3,91,3
787,1676,02-09-2015,20,46,3
294,1677,02-09-2015,13,90,2
895,1678,02-09-2015,16,6,2
948,1679,03-09-2015,6,4,1
1116,1680,03-09-2015,4,3,1
1260,1681,03-09-2015,20,79,2
1303,1682,03-09-2015,13,60,2
979,1683,03-09-2015,9,73,1
1015,1684,03-09-2015,5,61,1
1134,1685,04-09-2015,6,78,3
936,1686,04-09-2015,14,4,2
21,1687,04-09-2015,14,4,1
485,1688,04-09-2015,12,20,2
514,1689,04-09-2015,16,46,1
375,1690,04-09-2015,2,7,1
669,1691,04-09-2015,4,77,2
449,1692,05-09-2015,7,80,3
94,1693,05-09-2015,12,35,1
899,1694,05-09-2015,16,2,1
39,1695,05-09-2015,7,71,2
1264,1696,05-09-2015,12,83,1
823,1697,06-09-2015,14,59,3
181,1698,06-09-2015,20,4,3
1416,1699,06-09-2015,4,66,1
727,1700,06-09-2015,2,24,3
1046,1701,06-09-2015,2,94,3
724,1702,06-09-2015,3,26,2
738,1703,06-09-2015,15,61,2
1261,1704,06-09-2015,20,38,2
144,1705,06-09-2015,1,7,3
784,1706,06-09-2015,8,55,2
746,1707,07-09-2015,13,6,1
183,1708,07-09-2015,2,44,2
852,1709,07-09-2015,18,71,1
588,1710,07-09-2015,12,62,2
571,1711,07-09-2015,4,87,2
1334,1712,07-09-2015,17,72,3
1176,1713,07-09-2015,12,27,2
744,1714,08-09-2015,3,28,3
1124,1715,08-09-2015,2,26,3
186,1716,08-09-2015,13,40,1
765,1717,08-09-2015,20,74,2
213,1718,09-09-2015,13,59,3
939,1719,09-09-2015,17,82,3
1051,1720,09-09-2015,11,29,3
799,1721,09-09-2015,15,64,1
731,1722,09-09-2015,4,56,3
1171,1723,09-09-2015,1,37,3
37,1724,10-09-2015,3,81,1
493,1725,10-09-2015,1,14,2
568,1726,10-09-2015,12,62,1
113,1727,10-09-2015,13,33,2
868,1728,10-09-2015,4,22,2
652,1729,10-09-2015,14,11,1
271,1730,10-09-2015,9,76,2
1072,1731,11-09-2015,2,4,2
176,1732,11-09-2015,3,94,1
1138,1733,11-09-2015,20,22,3
847,1734,11-09-2015,9,4,3
1293,1735,11-09-2015,15,82,3
295,1736,12-09-2015,5,89,3
654,1737,12-09-2015,4,34,3
799,1738,12-09-2015,7,1,3
713,1739,12-09-2015,9,19,2
721,1740,12-09-2015,16,30,2
663,1741,12-09-2015,18,19,1
1104,1742,12-09-2015,5,81,3
1262,1743,13-09-2015,5,45,3
1391,1744,13-09-2015,2,10,2
23,1745,13-09-2015,12,26,3
951,1746,13-09-2015,8,28,1
981,1747,14-09-2015,14,46,2
24,1748,14-09-2015,1,79,3
378,1749,14-09-2015,17,2,2
651,1750,14-09-2015,15,66,1
780,1751,14-09-2015,2,37,2
1176,1752,15-09-2015,18,59,1
1438,1753,15-09-2015,15,81,2
805,1754,15-09-2015,5,45,3
1055,1755,15-09-2015,12,46,2
859,1756,15-09-2015,9,91,2
182,1757,15-09-2015,10,33,3
755,1758,16-09-2015,9,58,2
361,1759,16-09-2015,15,53,3
1430,1760,16-09-2015,17,5,3
930,1761,16-09-2015,2,19,2
1396,1762,16-09-2015,13,1,3
1363,1763,16-09-2015,11,89,3
379,1764,16-09-2015,16,40,3
172,1765,17-09-2015,13,17,1
325,1766,17-09-2015,17,21,3
79,1767,17-09-2015,16,14,2
719,1768,17-09-2015,8,17,3
267,1769,17-09-2015,8,94,1
523,1770,17-09-2015,12,44,2
900,1771,18-09-2015,15,41,3
882,1772,18-09-2015,16,49,3
143,1773,18-09-2015,17,65,1
312,1774,18-09-2015,5,37,3
222,1775,18-09-2015,8,48,3
720,1776,18-09-2015,3,23,1
1181,1777,18-09-2015,13,67,3
1360,1778,19-09-2015,4,27,3
271,1779,19-09-2015,8,79,3
898,1780,19-09-2015,17,77,1
798,1781,19-09-2015,3,11,2
1288,1782,20-09-2015,12,62,2
766,1783,20-09-2015,16,94,3
1235,1784,20-09-2015,7,32,3
1017,1785,20-09-2015,9,21,2
930,1786,20-09-2015,3,82,3
443,1787,20-09-2015,11,43,2
1118,1788,20-09-2015,1,33,2
1372,1789,20-09-2015,3,72,1
937,1790,21-09-2015,16,85,2
1412,1791,21-09-2015,12,58,3
175,1792,21-09-2015,18,51,2
1079,1793,21-09-2015,2,9,3
1404,1794,21-09-2015,16,67,3
98,1795,21-09-2015,5,57,3
819,1796,21-09-2015,3,39,1
1399,1797,22-09-2015,16,6,2
711,1798,22-09-2015,7,52,2
572,1799,22-09-2015,13,82,3
1262,1800,22-09-2015,14,64,2
186,1801,22-09-2015,10,21,2
684,1802,23-09-2015,10,6,2
1242,1803,23-09-2015,3,48,3
66,1804,23-09-2015,20,24,1
790,1805,23-09-2015,14,60,2
889,1806,23-09-2015,14,75,1
201,1807,23-09-2015,19,59,1
810,1808,23-09-2015,12,41,2
590,1809,24-09-2015,8,78,1
639,1810,24-09-2015,7,19,2
1066,1811,24-09-2015,15,55,3
1348,1812,24-09-2015,2,20,3
690,1813,24-09-2015,3,60,3
513,1814,24-09-2015,11,13,2
541,1815,25-09-2015,20,73,3
948,1816,25-09-2015,9,77,3
1427,1817,25-09-2015,17,78,2
739,1818,25-09-2015,12,17,2
355,1819,25-09-2015,13,87,2
1228,1820,26-09-2015,1,56,2
148,1821,26-09-2015,6,13,1
766,1822,26-09-2015,2,21,1
673,1823,26-09-2015,8,73,1
986,1824,26-09-2015,16,2,1
1206,1825,26-09-2015,16,50,1
1343,1826,26-09-2015,10,31,2
666,1827,26-09-2015,8,17,3
906,1828,26-09-2015,14,69,3
361,1829,27-09-2015,2,26,3
808,1830,27-09-2015,8,42,3
1119,1831,27-09-2015,7,26,2
1104,1832,27-09-2015,11,2,3
1301,1833,27-09-2015,13,66,2
1199,1834,28-09-2015,8,75,1
882,1835,28-09-2015,2,6,2
542,1836,28-09-2015,19,54,1
1023,1837,28-09-2015,9,94,3
1063,1838,28-09-2015,18,3,3
999,1839,28-09-2015,20,48,1
1054,1840,28-09-2015,17,52,3
1282,1841,28-09-2015,5,38,1
130,1842,28-09-2015,9,62,3
632,1843,28-09-2015,12,55,2
1025,1844,28-09-2015,12,28,3
606,1845,28-09-2015,6,9,1
970,1846,28-09-2015,10,43,1
432,1847,28-09-2015,9,76,3
1065,1848,29-09-2015,18,6,1
99,1849,29-09-2015,1,66,1
505,1850,29-09-2015,19,17,1
785,1851,29-09-2015,19,1,3
657,1852,30-09-2015,2,76,3
835,1853,30-09-2015,18,71,1
1249,1854,30-09-2015,4,29,3
1212,1855,30-09-2015,14,17,2
1233,1856,30-09-2015,5,55,2
177,1857,30-09-2015,17,3,3
1176,1858,01-10-2015,8,49,3
860,1859,01-10-2015,15,25,1
919,1860,01-10-2015,17,89,2
724,1861,01-10-2015,8,29,1
212,1862,01-10-2015,12,23,1
35,1863,01-10-2015,17,11,2
89,1864,02-10-2015,16,57,2
313,1865,02-10-2015,9,21,3
540,1866,02-10-2015,14,82,3
683,1867,02-10-2015,7,15,2
43,1868,02-10-2015,2,28,3
640,1869,02-10-2015,10,1,3
172,1870,02-10-2015,5,22,2
1270,1871,03-10-2015,11,55,1
1063,1872,03-10-2015,19,88,2
1378,1873,03-10-2015,1,55,1
1137,1874,03-10-2015,7,81,3
1207,1875,03-10-2015,8,14,3
730,1876,03-10-2015,8,93,1
26,1877,03-10-2015,19,43,1
968,1878,03-10-2015,1,3,3
703,1879,04-10-2015,9,5,1
861,1880,04-10-2015,11,29,2
1088,1881,04-10-2015,18,6,2
1039,1882,04-10-2015,13,65,2
1383,1883,04-10-2015,11,35,3
505,1884,04-10-2015,13,8,3
79,1885,05-10-2015,1,7,3
1122,1886,05-10-2015,12,68,2
955,1887,05-10-2015,6,9,3
957,1888,05-10-2015,16,49,2
544,1889,05-10-2015,4,29,3
804,1890,06-10-2015,4,94,3
182,1891,06-10-2015,16,30,2
1224,1892,06-10-2015,10,20,2
337,1893,06-10-2015,13,45,1
1388,1894,06-10-2015,18,35,3
4,1895,06-10-2015,10,13,3
1321,1896,06-10-2015,19,36,1
508,1897,06-10-2015,19,65,1
396,1898,06-10-2015,11,85,3
456,1899,06-10-2015,19,88,1
588,1900,07-10-2015,12,82,3
1248,1901,07-10-2015,7,22,1
1065,1902,07-10-2015,6,46,1
56,1903,07-10-2015,5,3,2
1016,1904,07-10-2015,19,4,1
339,1905,08-10-2015,19,37,2
1210,1906,08-10-2015,10,34,2
415,1907,08-10-2015,20,41,3
1430,1908,08-10-2015,18,89,1
25,1909,08-10-2015,8,45,3
495,1910,08-10-2015,8,22,2
799,1911,08-10-2015,3,77,1
232,1912,08-10-2015,18,85,1
604,1913,08-10-2015,17,86,2
186,1914,08-10-2015,11,49,3
127,1915,08-10-2015,3,47,2
1037,1916,09-10-2015,8,60,3
762,1917,09-10-2015,17,77,3
1092,1918,09-10-2015,6,47,1
424,1919,09-10-2015,13,12,2
624,1920,09-10-2015,18,72,1
1313,1921,09-10-2015,3,61,3
1156,1922,09-10-2015,8,68,3
1214,1923,09-10-2015,3,54,3
764,1924,09-10-2015,6,63,3
996,1925,10-10-2015,18,51,2
1151,1926,10-10-2015,14,63,2
473,1927,10-10-2015,5,65,2
243,1928,10-10-2015,9,35,3
462,1929,11-10-2015,1,4,1
26,1930,11-10-2015,20,1,2
1015,1931,11-10-2015,15,62,3
699,1932,11-10-2015,18,67,3
454,1933,11-10-2015,1,48,3
46,1934,11-10-2015,11,84,3
561,1935,11-10-2015,5,13,3
73,1936,11-10-2015,12,59,3
863,1937,11-10-2015,15,50,3
787,1938,12-10-2015,3,89,1
1100,1939,12-10-2015,2,25,3
642,1940,12-10-2015,5,26,3
681,1941,12-10-2015,4,44,3
981,1942,12-10-2015,13,27,3
740,1943,12-10-2015,4,56,3
1027,1944,12-10-2015,7,86,2
967,1945,12-10-2015,4,49,3
161,1946,13-10-2015,15,69,3
1413,1947,13-10-2015,13,44,2
1399,1948,13-10-2015,7,63,3
140,1949,13-10-2015,2,1,3
1144,1950,13-10-2015,6,48,2
489,1951,13-10-2015,19,77,1
871,1952,13-10-2015,15,48,3
731,1953,13-10-2015,15,39,3
410,1954,13-10-2015,12,3,3
219,1955,13-10-2015,16,25,1
1036,1956,13-10-2015,7,41,2
1100,1957,13-10-2015,11,10,1
1110,1958,14-10-2015,12,83,3
1341,1959,14-10-2015,14,68,2
754,1960,14-10-2015,18,60,3
598,1961,14-10-2015,5,32,3
1142,1962,14-10-2015,18,11,1
963,1963,14-10-2015,12,53,3
1104,1964,14-10-2015,5,84,3
1399,1965,14-10-2015,2,76,2
552,1966,14-10-2015,8,74,1
1412,1967,14-10-2015,8,69,2
1105,1968,14-10-2015,12,94,1
658,1969,14-10-2015,8,38,1
1415,1970,15-10-2015,17,66,1
1287,1971,15-10-2015,8,61,3
436,1972,16-10-2015,7,93,3
137,1973,16-10-2015,10,33,1
346,1974,16-10-2015,3,55,1
1155,1975,16-10-2015,11,30,2
630,1976,16-10-2015,20,51,3
234,1977,16-10-2015,2,92,2
1003,1978,16-10-2015,5,90,1
495,1979,16-10-2015,4,38,3
700,1980,17-10-2015,12,37,3
737,1981,17-10-2015,1,49,1
682,1982,17-10-2015,14,71,1
174,1983,17-10-2015,4,22,1
537,1984,17-10-2015,4,49,3
190,1985,17-10-2015,3,59,1
1408,1986,17-10-2015,2,69,3
348,1987,17-10-2015,9,66,1
417,1988,17-10-2015,2,91,1
89,1989,17-10-2015,6,42,3
46,1990,17-10-2015,3,7,1
490,1991,17-10-2015,16,53,2
1423,1992,18-10-2015,20,41,2
167,1993,18-10-2015,1,90,3
451,1994,18-10-2015,4,39,1
1222,1995,18-10-2015,14,84,2
506,1996,18-10-2015,11,43,2
1302,1997,18-10-2015,19,59,3
1191,1998,18-10-2015,12,60,1
871,1999,19-10-2015,8,90,3
710,2000,19-10-2015,19,27,1
318,2001,19-10-2015,19,24,1
1290,2002,19-10-2015,12,28,2
543,2003,20-10-2015,5,24,1
1170,2004,21-10-2015,9,42,2
760,2005,21-10-2015,20,43,1
923,2006,21-10-2015,1,26,2
1403,2007,21-10-2015,2,24,3
1074,2008,21-10-2015,10,8,1
953,2009,21-10-2015,3,34,2
597,2010,22-10-2015,2,92,2
82,2011,22-10-2015,4,35,1
1367,2012,22-10-2015,16,93,1
1272,2013,22-10-2015,17,9,2
707,2014,22-10-2015,18,50,1
602,2015,22-10-2015,5,93,3
60,2016,23-10-2015,9,51,3
22,2017,23-10-2015,6,91,1
290,2018,23-10-2015,10,9,1
1193,2019,23-10-2015,13,57,3
977,2020,23-10-2015,12,94,3
890,2021,24-10-2015,4,66,2
791,2022,24-10-2015,8,47,2
1069,2023,24-10-2015,12,78,2
577,2024,24-10-2015,5,94,1
1261,2025,24-10-2015,13,2,1
1109,2026,25-10-2015,14,65,1
491,2027,25-10-2015,2,81,1
246,2028,25-10-2015,5,48,3
1181,2029,25-10-2015,12,75,2
1248,2030,25-10-2015,16,62,2
848,2031,25-10-2015,9,9,3
948,2032,25-10-2015,8,74,1
960,2033,25-10-2015,7,54,1
1202,2034,26-10-2015,1,76,1
1011,2035,26-10-2015,8,91,1
923,2036,26-10-2015,2,81,2
284,2037,26-10-2015,17,23,2
175,2038,26-10-2015,14,27,3
304,2039,26-10-2015,11,25,1
1033,2040,27-10-2015,18,93,3
1395,2041,27-10-2015,7,21,1
825,2042,27-10-2015,14,58,1
636,2043,27-10-2015,2,71,1
1021,2044,27-10-2015,1,15,2
1390,2045,28-10-2015,6,36,3
67,2046,28-10-2015,4,84,2
10,2047,28-10-2015,17,91,1
207,2048,28-10-2015,5,66,1
146,2049,28-10-2015,19,48,3
199,2050,28-10-2015,19,91,2
698,2051,28-10-2015,2,53,1
464,2052,28-10-2015,13,71,3
125,2053,29-10-2015,5,60,1
322,2054,29-10-2015,3,53,1
247,2055,29-10-2015,14,39,2
318,2056,29-10-2015,10,28,2
512,2057,29-10-2015,4,23,3
672,2058,29-10-2015,19,65,3
765,2059,29-10-2015,19,11,2
363,2060,30-10-2015,16,62,1
744,2061,30-10-2015,9,50,1
667,2062,30-10-2015,11,52,1
801,2063,30-10-2015,9,83,2
329,2064,30-10-2015,20,19,2
1003,2065,30-10-2015,20,57,2
893,2066,30-10-2015,1,12,3
597,2067,30-10-2015,1,20,2
160,2068,31-10-2015,12,52,3
795,2069,31-10-2015,13,61,1
568,2070,31-10-2015,12,56,2
232,2071,31-10-2015,10,18,3
1318,2072,31-10-2015,15,42,3
1270,2073,31-10-2015,19,94,3
242,2074,01-11-2015,12,63,2
84,2075,01-11-2015,11,56,3
1108,2076,01-11-2015,6,68,3
662,2077,01-11-2015,15,64,2
1260,2078,01-11-2015,17,93,3
430,2079,01-11-2015,6,27,3
1231,2080,02-11-2015,15,87,3
1150,2081,02-11-2015,13,38,1
26,2082,02-11-2015,9,19,3
644,2083,02-11-2015,10,5,2
422,2084,02-11-2015,19,82,2
1374,2085,02-11-2015,12,80,3
754,2086,03-11-2015,5,84,3
1205,2087,03-11-2015,19,43,1
316,2088,03-11-2015,17,76,1
826,2089,03-11-2015,10,18,1
1252,2090,03-11-2015,17,46,3
92,2091,03-11-2015,7,7,1
1003,2092,03-11-2015,11,30,2
174,2093,03-11-2015,12,37,3
1450,2094,04-11-2015,17,56,2
1397,2095,04-11-2015,15,86,3
1153,2096,04-11-2015,14,85,1
1243,2097,04-11-2015,3,93,2
1053,2098,04-11-2015,15,74,3
1340,2099,04-11-2015,17,19,1
1041,2100,04-11-2015,10,16,1
670,2101,05-11-2015,15,92,3
303,2102,05-11-2015,12,43,3
109,2103,05-11-2015,2,79,3
458,2104,05-11-2015,4,94,1
699,2105,06-11-2015,19,3,1
183,2106,06-11-2015,15,79,3
122,2107,06-11-2015,10,86,3
196,2108,06-11-2015,15,20,2
159,2109,06-11-2015,20,83,3
249,2110,06-11-2015,15,54,1
1106,2111,06-11-2015,9,34,2
835,2112,07-11-2015,11,52,1
662,2113,07-11-2015,16,81,2
1031,2114,07-11-2015,6,92,2
1267,2115,07-11-2015,18,54,2
1150,2116,07-11-2015,5,87,2
426,2117,08-11-2015,17,13,2
1072,2118,08-11-2015,11,71,1
577,2119,08-11-2015,7,57,1
1264,2120,08-11-2015,8,11,3
157,2121,08-11-2015,13,94,2
962,2122,08-11-2015,17,17,2
621,2123,08-11-2015,18,19,1
1060,2124,09-11-2015,3,8,3
351,2125,09-11-2015,3,30,3
1353,2126,09-11-2015,14,33,2
1276,2127,09-11-2015,2,8,3
188,2128,09-11-2015,5,41,2
1450,2129,09-11-2015,6,31,1
714,2130,09-11-2015,15,92,1
1374,2131,09-11-2015,6,85,3
1131,2132,10-11-2015,2,58,3
891,2133,10-11-2015,15,51,2
359,2134,10-11-2015,13,21,2
856,2135,10-11-2015,10,21,1
1027,2136,11-11-2015,6,92,1
984,2137,11-11-2015,19,69,3
115,2138,11-11-2015,19,14,3
1373,2139,11-11-2015,11,3,2
182,2140,11-11-2015,13,80,3
1430,2141,11-11-2015,10,68,2
331,2142,11-11-2015,15,52,1
1121,2143,11-11-2015,10,91,3
1089,2144,11-11-2015,15,38,1
875,2145,11-11-2015,3,20,2
150,2146,11-11-2015,7,42,2
472,2147,12-11-2015,11,68,1
585,2148,12-11-2015,7,17,1
514,2149,12-11-2015,20,68,1
416,2150,12-11-2015,10,37,1
478,2151,12-11-2015,13,32,1
350,2152,12-11-2015,9,3,2
404,2153,12-11-2015,11,7,1
1213,2154,12-11-2015,6,37,3
477,2155,13-11-2015,13,58,2
651,2156,13-11-2015,17,65,3
950,2157,13-11-2015,15,56,2
160,2158,13-11-2015,3,65,3
1220,2159,13-11-2015,14,44,2
1395,2160,13-11-2015,5,4,2
1433,2161,13-11-2015,13,24,1
699,2162,13-11-2015,16,18,2
1358,2163,13-11-2015,15,6,3
1249,2164,14-11-2015,3,56,1
582,2165,14-11-2015,6,66,1
399,2166,14-11-2015,12,77,2
322,2167,14-11-2015,17,47,3
961,2168,14-11-2015,2,21,2
1437,2169,15-11-2015,6,59,2
32,2170,15-11-2015,12,21,1
925,2171,15-11-2015,9,46,3
530,2172,15-11-2015,15,58,2
410,2173,15-11-2015,20,57,3
333,2174,15-11-2015,3,74,2
578,2175,15-11-2015,7,65,3
366,2176,15-11-2015,6,35,3
80,2177,15-11-2015,7,1,1
411,2178,15-11-2015,4,48,3
1171,2179,15-11-2015,15,13,3
1375,2180,15-11-2015,12,93,2
59,2181,15-11-2015,5,88,1
326,2182,16-11-2015,17,64,3
175,2183,16-11-2015,15,32,3
558,2184,16-11-2015,9,25,2
757,2185,16-11-2015,4,25,3
523,2186,16-11-2015,9,46,2
283,2187,17-11-2015,6,54,3
1166,2188,17-11-2015,16,13,2
538,2189,17-11-2015,19,2,3
1118,2190,17-11-2015,15,70,2
1242,2191,17-11-2015,10,36,2
1184,2192,17-11-2015,10,42,3
788,2193,17-11-2015,12,40,2
1378,2194,17-11-2015,8,78,1
227,2195,17-11-2015,19,92,2
1369,2196,17-11-2015,19,84,2
425,2197,18-11-2015,14,61,2
32,2198,18-11-2015,5,45,2
1197,2199,18-11-2015,11,77,1
160,2200,18-11-2015,10,63,3
1439,2201,18-11-2015,8,12,3
485,2202,18-11-2015,11,78,3
589,2203,19-11-2015,14,58,3
310,2204,19-11-2015,4,40,2
1262,2205,19-11-2015,12,29,1
146,2206,19-11-2015,1,25,2
1031,2207,19-11-2015,7,59,2
388,2208,19-11-2015,16,85,1
1423,2209,19-11-2015,2,26,1
728,2210,19-11-2015,9,48,3
482,2211,19-11-2015,9,47,1
203,2212,19-11-2015,13,50,2
39,2213,19-11-2015,16,74,1
540,2214,20-11-2015,10,80,2
793,2215,20-11-2015,18,77,2
428,2216,20-11-2015,4,35,1
1252,2217,20-11-2015,7,16,3
1233,2218,20-11-2015,13,49,3
135,2219,20-11-2015,5,18,2
1356,2220,20-11-2015,19,14,2
10,2221,20-11-2015,3,23,3
388,2222,20-11-2015,15,74,3
648,2223,21-11-2015,19,94,3
166,2224,21-11-2015,9,44,2
601,2225,21-11-2015,19,29,1
1401,2226,21-11-2015,4,89,3
1054,2227,21-11-2015,2,5,3
551,2228,21-11-2015,17,76,1
656,2229,21-11-2015,13,65,2
1110,2230,21-11-2015,3,92,2
1181,2231,21-11-2015,16,28,3
823,2232,22-11-2015,4,6,2
1201,2233,22-11-2015,8,52,1
1257,2234,22-11-2015,18,78,3
1082,2235,22-11-2015,8,53,3
986,2236,22-11-2015,20,86,2
847,2237,23-11-2015,11,93,3
55,2238,23-11-2015,7,37,2
184,2239,23-11-2015,12,15,3
1144,2240,23-11-2015,16,2,1
1247,2241,23-11-2015,14,94,1
862,2242,23-11-2015,10,10,1
603,2243,23-11-2015,9,13,2
1390,2244,23-11-2015,8,47,2
493,2245,24-11-2015,13,65,1
1022,2246,24-11-2015,6,15,3
1360,2247,24-11-2015,14,77,2
649,2248,24-11-2015,7,46,1
668,2249,24-11-2015,12,56,2
1230,2250,24-11-2015,9,52,2
254,2251,24-11-2015,14,54,3
604,2252,24-11-2015,14,36,1
714,2253,24-11-2015,3,10,3
446,2254,25-11-2015,9,48,2
747,2255,25-11-2015,19,77,1
210,2256,25-11-2015,15,13,1
1320,2257,25-11-2015,20,7,1
1055,2258,25-11-2015,20,80,2
1204,2259,25-11-2015,2,92,3
1379,2260,25-11-2015,3,56,3
505,2261,26-11-2015,13,53,2
161,2262,26-11-2015,11,71,3
523,2263,26-11-2015,11,3,3
1019,2264,26-11-2015,1,20,2
982,2265,26-11-2015,13,83,1
482,2266,26-11-2015,18,4,2
635,2267,27-11-2015,14,69,3
779,2268,27-11-2015,18,37,3
816,2269,27-11-2015,20,30,3
110,2270,27-11-2015,17,84,3
1215,2271,27-11-2015,3,42,2
1220,2272,27-11-2015,6,38,2
433,2273,28-11-2015,3,78,2
917,2274,28-11-2015,6,80,1
1055,2275,28-11-2015,14,80,1
308,2276,29-11-2015,4,73,1
1083,2277,29-11-2015,20,28,2
1048,2278,29-11-2015,14,3,1
252,2279,29-11-2015,10,14,2
438,2280,29-11-2015,6,44,2
1357,2281,29-11-2015,15,56,3
1054,2282,29-11-2015,9,18,3
1019,2283,29-11-2015,19,58,2
763,2284,29-11-2015,14,12,1
1056,2285,30-11-2015,9,94,1
733,2286,30-11-2015,11,3,1
1451,2287,30-11-2015,2,36,3
3,2288,30-11-2015,15,60,3
1246,2289,30-11-2015,10,53,1
849,2290,30-11-2015,10,13,2
632,2291,30-11-2015,12,13,3
261,2292,30-11-2015,1,62,1
825,2293,30-11-2015,19,13,2
871,2294,01-12-2015,9,67,1
170,2295,01-12-2015,9,22,3
128,2296,01-12-2015,1,4,1
814,2297,01-12-2015,3,83,3
736,2298,01-12-2015,4,55,1
1434,2299,01-12-2015,3,54,3
1248,2300,01-12-2015,16,24,2
1276,2301,01-12-2015,11,72,1
1146,2302,01-12-2015,6,68,1
1195,2303,01-12-2015,13,2,1
208,2304,02-12-2015,9,83,2
843,2305,02-12-2015,12,30,2
1065,2306,02-12-2015,4,55,3
701,2307,03-12-2015,4,38,3
1318,2308,03-12-2015,15,89,2
1110,2309,03-12-2015,15,41,1
1434,2310,03-12-2015,3,84,3
964,2311,03-12-2015,5,40,1
1173,2312,03-12-2015,4,88,3
253,2313,04-12-2015,10,58,2
124,2314,04-12-2015,19,51,2
245,2315,04-12-2015,20,54,3
763,2316,04-12-2015,9,16,1
1434,2317,04-12-2015,5,60,1
603,2318,04-12-2015,14,90,1
25,2319,04-12-2015,3,60,3
688,2320,04-12-2015,17,38,3
4,2321,04-12-2015,9,68,2
1438,2322,04-12-2015,10,9,3
1375,2323,04-12-2015,1,33,1
926,2324,04-12-2015,13,16,2
499,2325,05-12-2015,8,41,2
1322,2326,05-12-2015,3,63,1
531,2327,05-12-2015,1,57,1
297,2328,05-12-2015,1,61,1
562,2329,05-12-2015,11,34,1
440,2330,06-12-2015,2,83,3
1237,2331,06-12-2015,8,53,2
421,2332,06-12-2015,9,14,2
874,2333,06-12-2015,10,87,2
781,2334,07-12-2015,14,65,3
1434,2335,07-12-2015,18,73,3
696,2336,07-12-2015,8,65,3
75,2337,07-12-2015,14,59,3
697,2338,07-12-2015,9,59,1
440,2339,07-12-2015,12,61,2
533,2340,07-12-2015,17,77,3
